UNIQUE_id,GEO_rural_urban,LONELINESS_chronic_loneliness,DEMO_age
cscs_03810,,,41.0
cscs_03811,,,23.0
cscs_03812,,,81.0
cscs_03813,,,56.0
cscs_03814,,,41.0
cscs_03815,,,49.0
cscs_03816,"Small city/town (1,000-29,999 people)",,60.0
cscs_03817,,,25.0
cscs_03818,,,30.0
cscs_03819,"Large urban centre (100,000+ people)",,52.0
cscs_03820,,,47.0
cscs_03821,,,32.0
cscs_03822,,No,60.0
cscs_03823,"Large urban centre (100,000+ people)",,29.0
cscs_03824,,,89.0
cscs_03825,,,25.0
cscs_03826,,No,26.0
cscs_03827,,,31.0
cscs_03828,Rural area (Less than 1000 people),,82.0
cscs_03829,,,21.0
cscs_03830,,,25.0
cscs_03831,,,58.0
cscs_03832,"Large urban centre (100,000+ people)",,66.0
cscs_03833,Rural area (Less than 1000 people),,59.0
cscs_03835,,,58.0
cscs_03836,,,33.0
cscs_03837,"Small city/town (1,000-29,999 people)",,69.0
cscs_03838,,,30.0
cscs_03840,"Large urban centre (100,000+ people)",,72.0
cscs_03842,,,39.0
cscs_03843,"Large urban centre (100,000+ people)",,59.0
cscs_03844,"Medium city/town (30,000-99,999 people)",,65.0
cscs_03845,,No,69.0
cscs_03846,"Small city/town (1,000-29,999 people)",,31.0
cscs_03847,,,74.0
cscs_03848,"Small city/town (1,000-29,999 people)",,58.0
cscs_03849,,,25.0
cscs_03850,,,50.0
cscs_03851,,,52.0
cscs_03852,,,58.0
cscs_03853,,,21.0
cscs_03855,,,46.0
cscs_03856,,,35.0
cscs_03857,,,54.0
cscs_03858,,,67.0
cscs_03859,"Medium city/town (30,000-99,999 people)",,54.0
cscs_03861,,,42.0
cscs_03862,,,29.0
cscs_03863,,,25.0
cscs_03864,,,26.0
cscs_03866,,,27.0
cscs_03869,,,33.0
cscs_03871,,,26.0
cscs_03872,,No,69.0
cscs_03873,,,33.0
cscs_03874,,,23.0
cscs_03875,"Medium city/town (30,000-99,999 people)",,79.0
cscs_03876,,,63.0
cscs_03878,,,80.0
cscs_03879,"Medium city/town (30,000-99,999 people)",,79.0
cscs_03880,,,66.0
cscs_03881,,,86.0
cscs_03882,,,89.0
cscs_03883,"Small city/town (1,000-29,999 people)",,64.0
cscs_03885,,,25.0
cscs_03886,,Yes,37.0
cscs_03887,,,67.0
cscs_03887,Rural area (Less than 1000 people),,67.0
cscs_03888,"Medium city/town (30,000-99,999 people)",,31.0
cscs_03889,"Large urban centre (100,000+ people)",,66.0
cscs_03890,,,32.0
cscs_03895,"Medium city/town (30,000-99,999 people)",,45.0
cscs_03896,"Large urban centre (100,000+ people)",,65.0
cscs_03898,"Large urban centre (100,000+ people)",,56.0
cscs_03899,,,80.0
cscs_03900,,,33.0
cscs_03901,"Large urban centre (100,000+ people)",,24.0
cscs_03902,"Large urban centre (100,000+ people)",,33.0
cscs_03904,,,42.0
cscs_03905,,,36.0
cscs_03906,,No,27.0
cscs_03907,,,22.0
cscs_03908,,,25.0
cscs_03909,,,49.0
cscs_03910,,,63.0
cscs_03911,"Medium city/town (30,000-99,999 people)",,57.0
cscs_03912,,,27.0
cscs_03913,"Large urban centre (100,000+ people)",,43.0
cscs_03914,,,26.0
cscs_03915,Rural area (Less than 1000 people),,64.0
cscs_03916,,,65.0
cscs_03917,,,59.0
cscs_03919,,,32.0
cscs_03920,"Large urban centre (100,000+ people)",,62.0
cscs_03922,,,24.0
cscs_03923,,,45.0
cscs_03924,,,63.0
cscs_03925,Rural area (Less than 1000 people),,64.0
cscs_03928,"Medium city/town (30,000-99,999 people)",,59.0
cscs_03929,"Small city/town (1,000-29,999 people)",,58.0
cscs_03930,"Small city/town (1,000-29,999 people)",,66.0
cscs_03931,"Small city/town (1,000-29,999 people)",,43.0
cscs_03932,"Medium city/town (30,000-99,999 people)",,30.0
cscs_03933,,No,31.0
cscs_03934,"Large urban centre (100,000+ people)",,47.0
cscs_03935,"Large urban centre (100,000+ people)",,47.0
cscs_03936,,,38.0
cscs_03937,,,41.0
cscs_03938,,,27.0
cscs_03939,,,25.0
cscs_03940,,,26.0
cscs_03941,,No,33.0
cscs_03943,,Yes,52.0
cscs_03944,"Medium city/town (30,000-99,999 people)",,90.0
cscs_03945,,,75.0
cscs_03946,,,79.0
cscs_03947,,,75.0
cscs_03948,,,19.0
cscs_03949,,,59.0
cscs_03951,,,68.0
cscs_03953,,,43.0
cscs_03954,,,67.0
cscs_03955,,,25.0
cscs_03956,,,75.0
cscs_03958,,,46.0
cscs_03959,Rural area (Less than 1000 people),,64.0
cscs_03960,"Large urban centre (100,000+ people)",,65.0
cscs_03961,Rural area (Less than 1000 people),,49.0
cscs_03962,,,64.0
cscs_03963,,,61.0
cscs_03964,,,32.0
cscs_03965,,,25.0
cscs_03966,,,28.0
cscs_03967,,,61.0
cscs_03968,"Large urban centre (100,000+ people)",,66.0
cscs_03969,,,50.0
cscs_03970,,,60.0
cscs_03971,,,44.0
cscs_03972,,,28.0
cscs_03974,,,62.0
cscs_03975,,,27.0
cscs_03976,,No,28.0
cscs_03977,"Large urban centre (100,000+ people)",,23.0
cscs_03978,,,62.0
cscs_03979,,,26.0
cscs_03980,,,68.0
cscs_03981,,,32.0
cscs_03982,,,71.0
cscs_03984,"Small city/town (1,000-29,999 people)",,71.0
cscs_03985,"Large urban centre (100,000+ people)",,64.0
cscs_03986,,,42.0
cscs_03987,,,28.0
cscs_03988,"Large urban centre (100,000+ people)",,42.0
cscs_03989,"Small city/town (1,000-29,999 people)",,30.0
cscs_03990,,,26.0
cscs_03991,,,68.0
cscs_03992,,,60.0
cscs_03993,,,47.0
cscs_03994,,,63.0
cscs_03995,,Presented but no response,18.0
cscs_03996,,,49.0
cscs_03997,,,23.0
cscs_03998,Rural area (Less than 1000 people),,62.0
cscs_03999,"Large urban centre (100,000+ people)",,43.0
cscs_04000,"Large urban centre (100,000+ people)",,52.0
cscs_04001,,,85.0
cscs_04002,,,32.0
cscs_04003,,,64.0
cscs_04004,,,44.0
cscs_04006,,,53.0
cscs_04007,,,28.0
cscs_04008,"Large urban centre (100,000+ people)",,54.0
cscs_04009,,,42.0
cscs_04010,,,61.0
cscs_04011,,,28.0
cscs_04012,,,56.0
cscs_04013,,,71.0
cscs_04014,"Small city/town (1,000-29,999 people)",,47.0
cscs_04015,"Large urban centre (100,000+ people)",,37.0
cscs_04016,,,31.0
cscs_04019,,,81.0
cscs_04020,"Large urban centre (100,000+ people)",,60.0
cscs_04021,,,80.0
cscs_04022,"Medium city/town (30,000-99,999 people)",,33.0
cscs_04024,,,61.0
cscs_04026,,No,65.0
cscs_04027,,,52.0
cscs_04028,,No,26.0
cscs_04029,,,49.0
cscs_04030,,,31.0
cscs_04031,,,53.0
cscs_04033,,,30.0
cscs_04034,,,25.0
cscs_04035,,,50.0
cscs_04036,Rural area (Less than 1000 people),,65.0
cscs_04037,"Medium city/town (30,000-99,999 people)",,30.0
cscs_04038,,,66.0
cscs_04039,,,58.0
cscs_04040,"Large urban centre (100,000+ people)",,62.0
cscs_04041,,,45.0
cscs_04042,"Medium city/town (30,000-99,999 people)",,44.0
cscs_04043,,,30.0
cscs_04044,,,64.0
cscs_04045,"Large urban centre (100,000+ people)",,49.0
cscs_04046,,,28.0
cscs_04047,,,32.0
cscs_04048,,,64.0
cscs_04049,,,43.0
cscs_04050,,,61.0
cscs_04051,,No,48.0
cscs_04052,,,58.0
cscs_04053,"Large urban centre (100,000+ people)",,59.0
cscs_04054,,No,63.0
cscs_04056,,,22.0
cscs_04057,"Large urban centre (100,000+ people)",,65.0
cscs_04058,,,29.0
cscs_04059,,,36.0
cscs_04060,,,25.0
cscs_04061,,,56.0
cscs_04062,,,42.0
cscs_04063,,,28.0
cscs_04064,,,57.0
cscs_04065,,,47.0
cscs_04066,"Medium city/town (30,000-99,999 people)",,30.0
cscs_04067,,,28.0
cscs_04068,,,60.0
cscs_04069,,,57.0
cscs_04070,,No,56.0
cscs_04071,,,31.0
cscs_04072,"Large urban centre (100,000+ people)",,60.0
cscs_04073,"Medium city/town (30,000-99,999 people)",,26.0
cscs_04075,Rural area (Less than 1000 people),,45.0
cscs_04076,,,26.0
cscs_04077,,,32.0
cscs_04078,"Medium city/town (30,000-99,999 people)",,25.0
cscs_04079,,,27.0
cscs_04080,,,34.0
cscs_04081,,,62.0
cscs_04082,,,32.0
cscs_04083,"Medium city/town (30,000-99,999 people)",,30.0
cscs_04084,"Medium city/town (30,000-99,999 people)",,63.0
cscs_04085,,,25.0
cscs_04086,,,18.0
cscs_04087,,,33.0
cscs_04088,,,22.0
cscs_04089,,,51.0
cscs_04090,"Small city/town (1,000-29,999 people)",,42.0
cscs_04091,"Medium city/town (30,000-99,999 people)",,46.0
cscs_04092,,,64.0
cscs_04093,Rural area (Less than 1000 people),,58.0
cscs_04094,"Large urban centre (100,000+ people)",,46.0
cscs_04095,,,28.0
cscs_04096,"Large urban centre (100,000+ people)",,45.0
cscs_04097,"Medium city/town (30,000-99,999 people)",,65.0
cscs_04098,,,36.0
cscs_04100,"Large urban centre (100,000+ people)",,37.0
cscs_04101,,,30.0
cscs_04103,,,47.0
cscs_04104,"Small city/town (1,000-29,999 people)",,72.0
cscs_04105,"Large urban centre (100,000+ people)",,70.0
cscs_04106,,,78.0
cscs_04107,"Large urban centre (100,000+ people)",,61.0
cscs_04108,,,25.0
cscs_04109,"Large urban centre (100,000+ people)",,69.0
cscs_04110,"Small city/town (1,000-29,999 people)",,62.0
cscs_04111,,,33.0
cscs_04113,,,77.0
cscs_04114,"Medium city/town (30,000-99,999 people)",,76.0
cscs_04115,"Medium city/town (30,000-99,999 people)",,45.0
cscs_04116,,,51.0
cscs_04118,,,40.0
cscs_04119,,,25.0
cscs_04120,"Large urban centre (100,000+ people)",,80.0
cscs_04121,,,23.0
cscs_04122,"Large urban centre (100,000+ people)",,52.0
cscs_04123,,,37.0
cscs_04124,,,36.0
cscs_04125,,,28.0
cscs_04126,,,48.0
cscs_04127,"Small city/town (1,000-29,999 people)",,78.0
cscs_04129,,,50.0
cscs_04130,,,24.0
cscs_04131,,Presented but no response,18.0
cscs_04132,,,64.0
cscs_04133,,,62.0
cscs_04134,,,63.0
cscs_04135,,,30.0
cscs_04136,,,34.0
cscs_04137,Rural area (Less than 1000 people),,71.0
cscs_04139,,,35.0
cscs_04140,,Presented but no response,18.0
cscs_04141,,,37.0
cscs_04142,"Small city/town (1,000-29,999 people)",,21.0
cscs_04143,,,59.0
cscs_04144,,Yes,59.0
cscs_04145,,,30.0
cscs_04146,"Large urban centre (100,000+ people)",,20.0
cscs_04147,"Small city/town (1,000-29,999 people)",,40.0
cscs_04148,"Large urban centre (100,000+ people)",,37.0
cscs_04149,Rural area (Less than 1000 people),,66.0
cscs_04150,,,49.0
cscs_04151,,,74.0
cscs_04152,,,33.0
cscs_04153,,,34.0
cscs_04154,"Large urban centre (100,000+ people)",,82.0
cscs_04155,,,23.0
cscs_04156,,,56.0
cscs_04158,,,62.0
cscs_04159,,,39.0
cscs_04160,,,77.0
cscs_04161,,,36.0
cscs_04162,,,32.0
cscs_04164,Rural area (Less than 1000 people),,63.0
cscs_04165,,,20.0
cscs_04167,,,28.0
cscs_04168,,,72.0
cscs_04169,,,28.0
cscs_04170,,,73.0
cscs_04171,,,37.0
cscs_04172,,,33.0
cscs_04174,,No,66.0
cscs_04175,,,71.0
cscs_04176,,,71.0
cscs_04178,"Large urban centre (100,000+ people)",,64.0
cscs_04179,,,74.0
cscs_04181,"Large urban centre (100,000+ people)",,80.0
cscs_04182,,,17.0
cscs_04183,"Large urban centre (100,000+ people)",,29.0
cscs_04184,,,65.0
cscs_04185,,,25.0
cscs_04186,,,32.0
cscs_04187,,,61.0
cscs_04188,,,23.0
cscs_04189,,,16.0
cscs_04190,,,34.0
cscs_04191,,,62.0
cscs_04192,,,66.0
cscs_04193,,,35.0
cscs_04194,,,55.0
cscs_04195,,,28.0
cscs_04196,,,58.0
cscs_04197,,,82.0
cscs_04198,,,28.0
cscs_04199,,,18.0
cscs_04200,,,20.0
cscs_04201,,,43.0
cscs_04202,,,19.0
cscs_04203,"Medium city/town (30,000-99,999 people)",,29.0
cscs_04204,,,89.0
cscs_04205,"Large urban centre (100,000+ people)",,30.0
cscs_04206,,,29.0
cscs_04207,,,50.0
cscs_04208,,Yes,57.0
cscs_04210,,,32.0
cscs_04211,Rural area (Less than 1000 people),,61.0
cscs_04212,,,37.0
cscs_04213,,,64.0
cscs_04214,,,46.0
cscs_04215,"Large urban centre (100,000+ people)",,52.0
cscs_04216,,Yes,50.0
cscs_04217,"Small city/town (1,000-29,999 people)",,28.0
cscs_04218,"Large urban centre (100,000+ people)",,26.0
cscs_04219,,,25.0
cscs_04220,,,36.0
cscs_04221,,,58.0
cscs_04222,,,38.0
cscs_04223,,Yes,44.0
cscs_04224,,,73.0
cscs_04225,,,37.0
cscs_04226,"Large urban centre (100,000+ people)",,61.0
cscs_04228,,,26.0
cscs_04229,"Medium city/town (30,000-99,999 people)",,61.0
cscs_04230,,,53.0
cscs_04231,,,26.0
cscs_04232,"Large urban centre (100,000+ people)",,23.0
cscs_04233,,,76.0
cscs_04234,,,58.0
cscs_04235,,,41.0
cscs_04236,,,28.0
cscs_04237,,,70.0
cscs_04238,,,60.0
cscs_04239,,,40.0
cscs_04240,Rural area (Less than 1000 people),,51.0
cscs_04242,"Large urban centre (100,000+ people)",,38.0
cscs_04243,"Large urban centre (100,000+ people)",,62.0
cscs_04244,,,59.0
cscs_04245,,,67.0
cscs_04246,,,39.0
cscs_04247,,No,75.0
cscs_04248,,No,46.0
cscs_04249,,,25.0
cscs_04251,"Small city/town (1,000-29,999 people)",,45.0
cscs_04252,"Large urban centre (100,000+ people)",,43.0
cscs_04253,,No,41.0
cscs_04254,,,60.0
cscs_04255,,Yes,53.0
cscs_04256,"Large urban centre (100,000+ people)",,76.0
cscs_04257,,No,27.0
cscs_04259,,,39.0
cscs_04260,,,62.0
cscs_04261,,,59.0
cscs_04262,,,31.0
cscs_04263,,Yes,67.0
cscs_04264,,,24.0
cscs_04265,,,56.0
cscs_04266,,,25.0
cscs_04267,,No,29.0
cscs_04268,"Large urban centre (100,000+ people)",,81.0
cscs_04269,,,30.0
cscs_04270,Rural area (Less than 1000 people),,75.0
cscs_04271,,,75.0
cscs_04272,,,61.0
cscs_04273,,,47.0
cscs_04274,"Medium city/town (30,000-99,999 people)",,30.0
cscs_04276,,,35.0
cscs_04277,"Medium city/town (30,000-99,999 people)",,71.0
cscs_04278,"Large urban centre (100,000+ people)",,53.0
cscs_04279,,,33.0
cscs_04280,,,58.0
cscs_04281,,,59.0
cscs_04282,"Small city/town (1,000-29,999 people)",,57.0
cscs_04283,,,31.0
cscs_04284,"Medium city/town (30,000-99,999 people)",,21.0
cscs_04285,,,17.0
cscs_04286,,,53.0
cscs_04288,,No,42.0
cscs_04289,,,65.0
cscs_04290,,,30.0
cscs_04291,"Large urban centre (100,000+ people)",,58.0
cscs_04292,,,34.0
cscs_04293,,,38.0
cscs_04294,"Large urban centre (100,000+ people)",,34.0
cscs_04295,"Medium city/town (30,000-99,999 people)",,53.0
cscs_04296,,,36.0
cscs_04297,,Yes,24.0
cscs_04299,,,57.0
cscs_04302,,,18.0
cscs_04303,,,27.0
cscs_04304,,,36.0
cscs_04305,,,30.0
cscs_04306,,,68.0
cscs_04307,,,45.0
cscs_04308,,No,68.0
cscs_04309,"Large urban centre (100,000+ people)",,70.0
cscs_04310,,No,46.0
cscs_04311,,,33.0
cscs_04312,"Small city/town (1,000-29,999 people)",,50.0
cscs_04313,,,28.0
cscs_04314,,,56.0
cscs_04316,,,26.0
cscs_04317,,No,26.0
cscs_04318,,,20.0
cscs_04320,,Yes,28.0
cscs_04321,,,27.0
cscs_04322,,,65.0
cscs_04323,,,61.0
cscs_04324,,,64.0
cscs_04325,Rural area (Less than 1000 people),,19.0
cscs_04326,"Large urban centre (100,000+ people)",,23.0
cscs_04327,"Large urban centre (100,000+ people)",,45.0
cscs_04328,,,35.0
cscs_04329,,,33.0
cscs_04330,,,23.0
cscs_04331,,,47.0
cscs_04332,"Small city/town (1,000-29,999 people)",,22.0
cscs_04333,"Small city/town (1,000-29,999 people)",,73.0
cscs_04334,,,27.0
cscs_04335,,,41.0
cscs_04336,"Small city/town (1,000-29,999 people)",,54.0
cscs_04338,,,35.0
cscs_04339,,,30.0
cscs_04340,"Large urban centre (100,000+ people)",,39.0
cscs_04341,Rural area (Less than 1000 people),,68.0
cscs_04342,,,28.0
cscs_04343,,,27.0
cscs_04344,,,76.0
cscs_04345,"Large urban centre (100,000+ people)",,53.0
cscs_04346,,,25.0
cscs_04348,,,26.0
cscs_04349,,,69.0
cscs_04350,,,32.0
cscs_04351,,,28.0
cscs_04352,,,30.0
cscs_04354,,,24.0
cscs_04355,,,33.0
cscs_04356,Rural area (Less than 1000 people),,76.0
cscs_04357,"Large urban centre (100,000+ people)",,59.0
cscs_04358,,,22.0
cscs_04359,"Medium city/town (30,000-99,999 people)",,51.0
cscs_04360,"Large urban centre (100,000+ people)",,45.0
cscs_04361,,,52.0
cscs_04362,,,33.0
cscs_04363,,,27.0
cscs_04364,"Large urban centre (100,000+ people)",,92.0
cscs_04365,,,25.0
cscs_04366,,,31.0
cscs_04367,,,77.0
cscs_04368,,,70.0
cscs_04369,Rural area (Less than 1000 people),,84.0
cscs_04370,,,60.0
cscs_04371,,,50.0
cscs_04372,,,18.0
cscs_04373,,,75.0
cscs_04374,,,70.0
cscs_04375,,,83.0
cscs_04376,,,30.0
cscs_04377,,,53.0
cscs_04378,,Yes,57.0
cscs_04379,,,23.0
cscs_04380,"Large urban centre (100,000+ people)",,64.0
cscs_04381,,,65.0
cscs_04382,,,64.0
cscs_04383,"Large urban centre (100,000+ people)",,38.0
cscs_04384,"Medium city/town (30,000-99,999 people)",,36.0
cscs_04385,,,57.0
cscs_04386,,,65.0
cscs_04387,,,19.0
cscs_04388,,,49.0
cscs_04389,,,43.0
cscs_04390,,,65.0
cscs_04391,"Medium city/town (30,000-99,999 people)",,61.0
cscs_04392,,,59.0
cscs_04394,,,66.0
cscs_04395,,,58.0
cscs_04396,"Large urban centre (100,000+ people)",,31.0
cscs_04397,,,75.0
cscs_04398,,,60.0
cscs_04399,,,30.0
cscs_04402,,,44.0
cscs_04404,,,68.0
cscs_04405,,,41.0
cscs_04406,"Large urban centre (100,000+ people)",,40.0
cscs_04407,,,25.0
cscs_04409,,,30.0
cscs_04410,,,62.0
cscs_04411,,,68.0
cscs_04412,,,29.0
cscs_04413,,,72.0
cscs_04414,,,46.0
cscs_04417,,,30.0
cscs_04418,,,46.0
cscs_04419,"Medium city/town (30,000-99,999 people)",,47.0
cscs_04420,,,30.0
cscs_04421,,,62.0
cscs_04422,,,38.0
cscs_04423,,No,60.0
cscs_04424,,,41.0
cscs_04425,,,34.0
cscs_04426,,,23.0
cscs_04427,,,19.0
cscs_04428,,,33.0
cscs_04429,"Small city/town (1,000-29,999 people)",,71.0
cscs_04430,,,45.0
cscs_04431,,,24.0
cscs_04432,,No,22.0
cscs_04433,,,30.0
cscs_04434,,No,34.0
cscs_04435,"Large urban centre (100,000+ people)",,33.0
cscs_04436,"Medium city/town (30,000-99,999 people)",,74.0
cscs_04437,,,28.0
cscs_04438,,,30.0
cscs_04439,,,63.0
cscs_04440,"Medium city/town (30,000-99,999 people)",,44.0
cscs_04444,,,28.0
cscs_04445,,,60.0
cscs_04447,"Large urban centre (100,000+ people)",,40.0
cscs_04448,"Large urban centre (100,000+ people)",,66.0
cscs_04449,,,43.0
cscs_04450,,,75.0
cscs_04451,,,47.0
cscs_04452,,,35.0
cscs_04453,,,66.0
cscs_04454,"Medium city/town (30,000-99,999 people)",,39.0
cscs_04455,,,31.0
cscs_04456,,,44.0
cscs_04457,,,55.0
cscs_04458,,,55.0
cscs_04459,"Large urban centre (100,000+ people)",,22.0
cscs_04462,,,25.0
cscs_04463,"Large urban centre (100,000+ people)",,85.0
cscs_04464,,,20.0
cscs_04465,,,58.0
cscs_04466,"Large urban centre (100,000+ people)",,33.0
cscs_04467,Rural area (Less than 1000 people),,40.0
cscs_04468,,,19.0
cscs_04469,,,22.0
cscs_04470,"Small city/town (1,000-29,999 people)",,70.0
cscs_04471,Rural area (Less than 1000 people),,51.0
cscs_04472,,,51.0
cscs_04473,"Medium city/town (30,000-99,999 people)",,22.0
cscs_04475,,Yes,18.0
cscs_04476,,,70.0
cscs_04477,"Large urban centre (100,000+ people)",,26.0
cscs_04478,,,51.0
cscs_04479,,,67.0
cscs_04480,,,31.0
cscs_04482,,,30.0
cscs_04483,,,63.0
cscs_04484,,,70.0
cscs_04486,,,44.0
cscs_04488,,,34.0
cscs_04489,,,33.0
cscs_04490,"Large urban centre (100,000+ people)",,32.0
cscs_04491,,,69.0
cscs_04493,,,53.0
cscs_04494,,,42.0
cscs_04495,,,24.0
cscs_04496,,,51.0
cscs_04497,,,30.0
cscs_04498,,,39.0
cscs_04499,"Large urban centre (100,000+ people)",,70.0
cscs_04500,,,39.0
cscs_04501,,,37.0
cscs_04502,"Large urban centre (100,000+ people)",,56.0
cscs_04503,,,72.0
cscs_04504,"Medium city/town (30,000-99,999 people)",,35.0
cscs_04505,,,43.0
cscs_04506,"Large urban centre (100,000+ people)",,51.0
cscs_04507,,,67.0
cscs_04509,,,55.0
cscs_04510,,,25.0
cscs_04511,"Large urban centre (100,000+ people)",,46.0
cscs_04512,"Medium city/town (30,000-99,999 people)",,60.0
cscs_04514,,,27.0
cscs_04515,,,21.0
cscs_04516,,Yes,45.0
cscs_04517,,,29.0
cscs_04518,,,79.0
cscs_04519,,,49.0
cscs_04520,,,20.0
cscs_04521,Rural area (Less than 1000 people),,50.0
cscs_04522,,,25.0
cscs_04523,"Small city/town (1,000-29,999 people)",,34.0
cscs_04524,"Large urban centre (100,000+ people)",,74.0
cscs_04525,,,69.0
cscs_04526,,,22.0
cscs_04527,,,30.0
cscs_04528,,,23.0
cscs_04530,,,57.0
cscs_04531,,,20.0
cscs_04532,,,32.0
cscs_04533,,,64.0
cscs_04534,,,62.0
cscs_04535,,,57.0
cscs_04536,,,28.0
cscs_04537,,,27.0
cscs_04538,,,60.0
cscs_04539,,,61.0
cscs_04540,,,36.0
cscs_04541,,No,82.0
cscs_04542,,,18.0
cscs_04543,,No,73.0
cscs_04544,"Large urban centre (100,000+ people)",,69.0
cscs_04545,,,23.0
cscs_04546,"Large urban centre (100,000+ people)",,63.0
cscs_04547,,,73.0
cscs_04548,"Medium city/town (30,000-99,999 people)",,62.0
cscs_04549,,No,65.0
cscs_04550,,,25.0
cscs_04552,,Yes,27.0
cscs_04553,,,26.0
cscs_04554,,,32.0
cscs_04555,"Large urban centre (100,000+ people)",,69.0
cscs_04556,,,22.0
cscs_04558,,No,74.0
cscs_04560,,,41.0
cscs_04561,,,23.0
cscs_04563,"Large urban centre (100,000+ people)",,39.0
cscs_04564,,No,20.0
cscs_04565,,,80.0
cscs_04570,"Small city/town (1,000-29,999 people)",,42.0
cscs_04571,"Large urban centre (100,000+ people)",,24.0
cscs_04572,"Medium city/town (30,000-99,999 people)",,71.0
cscs_04573,,,60.0
cscs_04574,,,57.0
cscs_04575,"Small city/town (1,000-29,999 people)",,73.0
cscs_04576,,,30.0
cscs_04578,,,67.0
cscs_04579,,,62.0
cscs_04580,,,68.0
cscs_04581,,,48.0
cscs_04582,"Large urban centre (100,000+ people)",,64.0
cscs_04584,,,32.0
cscs_04586,,,31.0
cscs_04587,,,27.0
cscs_04588,,,39.0
cscs_04589,,,50.0
cscs_04590,,,63.0
cscs_04591,,,27.0
cscs_04592,,,26.0
cscs_04593,Rural area (Less than 1000 people),,69.0
cscs_04596,,,24.0
cscs_04597,,,22.0
cscs_04598,,,43.0
cscs_04599,,,31.0
cscs_04600,,,40.0
cscs_04601,,,69.0
cscs_04602,"Large urban centre (100,000+ people)",,58.0
cscs_04603,,,16.0
cscs_04604,Rural area (Less than 1000 people),,64.0
cscs_04605,,,45.0
cscs_04607,"Large urban centre (100,000+ people)",,37.0
cscs_04608,,,52.0
cscs_04609,,,34.0
cscs_04610,,,55.0
cscs_04612,,,62.0
cscs_04613,,,21.0
cscs_04614,"Large urban centre (100,000+ people)",,61.0
cscs_04615,,,63.0
cscs_04616,,,38.0
cscs_04617,,,26.0
cscs_04618,,,20.0
cscs_04620,,,26.0
cscs_04621,,,58.0
cscs_04622,,Yes,51.0
cscs_04623,,,24.0
cscs_04624,,,60.0
cscs_04626,,,57.0
cscs_04627,"Large urban centre (100,000+ people)",,48.0
cscs_04628,,,66.0
cscs_04629,,,56.0
cscs_04630,,,79.0
cscs_04631,,,24.0
cscs_04632,"Large urban centre (100,000+ people)",,37.0
cscs_04633,,,26.0
cscs_04634,,,30.0
cscs_04635,,,25.0
cscs_04636,,,50.0
cscs_04637,,,58.0
cscs_04638,,,38.0
cscs_04639,,,42.0
cscs_04640,,,51.0
cscs_04641,,,45.0
cscs_04642,"Large urban centre (100,000+ people)",,67.0
cscs_04643,,,51.0
cscs_04644,,,32.0
cscs_04645,"Medium city/town (30,000-99,999 people)",,28.0
cscs_04646,,,57.0
cscs_04648,,No,33.0
cscs_04649,"Large urban centre (100,000+ people)",,40.0
cscs_04650,,,64.0
cscs_04651,,,28.0
cscs_04652,,,25.0
cscs_04653,"Large urban centre (100,000+ people)",,28.0
cscs_04654,,,63.0
cscs_04655,Rural area (Less than 1000 people),,42.0
cscs_04656,,,30.0
cscs_04657,,,67.0
cscs_04658,,,65.0
cscs_04659,"Large urban centre (100,000+ people)",,77.0
cscs_04660,,,78.0
cscs_04661,"Medium city/town (30,000-99,999 people)",,49.0
cscs_04662,,,69.0
cscs_04663,"Large urban centre (100,000+ people)",,28.0
cscs_04664,,,18.0
cscs_04665,,,58.0
cscs_04665,"Large urban centre (100,000+ people)",,64.0
cscs_04666,,Yes,27.0
cscs_04667,,,38.0
cscs_04668,,,52.0
cscs_04669,,,35.0
cscs_04670,,,29.0
cscs_04671,Rural area (Less than 1000 people),,63.0
cscs_04672,,,23.0
cscs_04673,,,31.0
cscs_04674,,,62.0
cscs_04675,,,28.0
cscs_04677,,,26.0
cscs_04679,"Large urban centre (100,000+ people)",,47.0
cscs_04680,,,31.0
cscs_04681,,,80.0
cscs_04683,,,77.0
cscs_04684,"Large urban centre (100,000+ people)",,70.0
cscs_04685,,,68.0
cscs_04686,,,35.0
cscs_04687,,,32.0
cscs_04688,,,61.0
cscs_04689,,,59.0
cscs_04691,,,20.0
cscs_04692,"Large urban centre (100,000+ people)",,48.0
cscs_04693,,,77.0
cscs_04694,"Medium city/town (30,000-99,999 people)",,26.0
cscs_04695,,,66.0
cscs_04696,,,51.0
cscs_04697,,No,59.0
cscs_04698,,,23.0
cscs_04699,,,57.0
cscs_04700,,,59.0
cscs_04701,,,32.0
cscs_04702,,,62.0
cscs_04703,,,64.0
